customer_id,signup_date,age_band,postal_district,income_tier,latent_segment,total_spend_24mo,avg_basket_size,visits_per_week,weekend_browse_fraction,luxury_category_fraction,distinct_categories,days_since_last_visit,marketing_email_open_rate
C03217,2024-09-20,25-34,15,mid,family_bulk_weekly,7871.55,78.69,1.243,0.588,0.379,4,3,0.611
C03218,2025-11-05,25-34,17,mid,casual_long_tail,266.2,41.2,0.331,0.46,0.347,7,3,0.761
C03219,2025-09-07,45-54,53,low,family_bulk_weekly,4306.85,114.34,1.32,0.421,0.595,2,3,0.274
C03220,2026-03-27,45-54,53,low,new_digital_native,35.71,42.65,0.259,0.602,0.319,7,25,0.437
C03221,2024-05-27,35-44,03,high,corporate_gifter_seasonal,3621.51,112.24,0.362,0.291,0.685,6,1,0.613
C03222,2024-12-06,35-44,54,low,lapsed_reactivatable,480.01,56.2,0.125,0.434,0.368,6,100,0.766
C03223,2025-01-07,45-54,17,mid,family_bulk_weekly,9462.99,122.1,1.219,0.615,0.292,9,0,0.313
C03224,2024-11-12,45-54,15,mid,family_bulk_weekly,8125.44,89.37,1.063,0.661,0.333,3,1,0.61
C03225,2025-10-13,25-34,16,mid,casual_long_tail,733.18,37.6,0.656,0.449,0.384,1,0,0.424
C03226,2026-03-25,25-34,78,low,new_digital_native,44.76,51.56,0.241,0.33,0.533,10,18,0.499
C03227,2026-02-01,18-24,52,low,weekend_browser_bargain,365.43,51.12,0.691,0.602,0.0,1,6,0.344
C03228,2024-05-07,25-34,11,high,casual_long_tail,2790.93,42.44,0.528,0.542,0.391,8,6,0.56
C03229,2024-11-03,35-44,01,high,weekday_luxury_regular,38838.26,183.26,2.743,0.089,0.727,5,0,0.58
C03230,2024-08-27,35-44,11,high,family_bulk_weekly,6520.05,71.08,1.066,0.602,0.15,6,5,0.623
C03231,2025-10-21,18-24,17,mid,family_bulk_weekly,2493.22,78.38,1.255,0.608,0.224,2,5,0.524
C03232,2025-02-17,55+,01,high,family_bulk_weekly,5935.24,87.95,1.123,0.531,0.349,2,6,0.678
C03233,2026-04-15,35-44,02,high,new_digital_native,37.35,39.07,0.875,0.466,0.401,5,7,0.563
C03234,2025-02-08,25-34,11,high,lapsed_reactivatable,505.41,77.07,0.128,0.443,0.472,3,101,0.909
C03235,2025-01-22,25-34,54,low,weekend_browser_bargain,1968.54,41.2,0.814,0.76,0.195,1,2,0.486
C03236,2025-03-02,35-44,02,high,weekday_luxury_regular,40097.89,240.02,2.535,0.175,0.907,5,1,0.433
C03237,2025-09-13,45-54,10,high,family_bulk_weekly,4212.32,96.86,1.167,0.619,0.182,10,6,0.509
C03238,2025-08-11,35-44,03,high,family_bulk_weekly,5151.69,107.18,1.208,0.561,0.038,6,1,0.126
C03239,2025-12-31,45-54,10,high,weekday_luxury_regular,9680.94,215.83,2.726,0.066,0.818,5,1,0.428
C03240,2025-01-03,18-24,76,low,family_bulk_weekly,9955.4,96.5,1.385,0.49,0.261,1,1,0.316
C03241,2024-08-05,55+,02,high,family_bulk_weekly,10273.76,97.05,1.252,0.577,0.226,3,4,0.848
C03242,2024-12-07,35-44,77,low,lapsed_reactivatable,565.53,61.63,0.125,0.517,0.222,1,111,0.483
C03243,2025-08-11,45-54,17,mid,family_bulk_weekly,4240.14,105.17,1.18,0.528,0.303,9,0,0.226
C03244,2025-03-20,35-44,53,low,family_bulk_weekly,4213.45,61.9,1.123,0.513,0.339,5,4,0.164
C03245,2026-03-22,18-24,76,low,family_bulk_weekly,1196.54,117.36,2.406,0.477,0.323,8,2,0.258
C03246,2024-12-28,35-44,11,high,family_bulk_weekly,13045.51,119.96,1.383,0.627,0.355,4,0,0.202
C03247,2024-12-02,35-44,23,mid,casual_long_tail,1373.29,31.0,0.607,0.476,0.109,4,4,0.472
C03248,2026-04-06,35-44,17,mid,new_digital_native,45.99,49.8,0.412,0.47,0.599,5,17,0.651
C03249,2025-01-30,18-24,10,high,lapsed_reactivatable,483.49,63.39,0.141,0.442,0.215,2,81,0.589
C03250,2024-11-24,25-34,24,mid,family_bulk_weekly,8532.25,103.54,1.047,0.602,0.239,4,5,0.796
C03251,2025-01-16,35-44,03,high,lapsed_reactivatable,440.86,51.36,0.121,0.412,0.278,8,129,0.125
C03252,2025-03-13,25-34,54,low,lapsed_reactivatable,553.74,57.83,0.155,0.534,0.294,1,62,0.84
C03253,2024-10-10,35-44,11,high,corporate_gifter_seasonal,3339.25,281.98,0.163,0.392,0.546,3,4,0.343
C03254,2024-07-02,18-24,03,high,corporate_gifter_seasonal,4222.42,298.16,0.159,0.213,0.835,1,0,0.641
C03255,2025-03-11,18-24,78,low,weekend_browser_bargain,1984.67,43.44,0.806,0.801,0.148,2,5,0.632
C03256,2024-09-23,25-34,54,low,weekend_browser_bargain,1688.43,29.5,0.679,0.657,0.191,2,1,0.404
C03257,2026-03-30,45-54,16,mid,new_digital_native,49.8,50.6,0.292,0.472,0.25,2,5,0.485
C03258,2025-05-26,18-24,76,low,weekend_browser_bargain,790.84,30.27,0.738,0.822,0.0,6,2,0.681
C03259,2025-01-23,18-24,53,low,weekend_browser_bargain,2232.4,43.95,0.769,0.767,0.137,6,3,0.611
C03260,2026-04-23,55+,23,mid,new_digital_native,87.75,48.4,2.0,0.402,0.463,4,27,0.566
C03261,2025-03-22,25-34,11,high,corporate_gifter_seasonal,1598.5,188.84,0.159,0.245,0.762,4,4,0.629
C03262,2024-11-17,25-34,16,mid,lapsed_reactivatable,771.48,53.31,0.174,0.579,0.361,4,162,0.688
C03263,2024-11-15,18-24,10,high,casual_long_tail,4442.97,81.76,0.761,0.391,0.403,6,1,0.696
C03264,2025-01-29,55+,16,mid,lapsed_reactivatable,712.68,59.22,0.171,0.405,0.288,5,130,0.562
C03265,2025-08-05,35-44,77,low,lapsed_reactivatable,92.15,41.77,0.054,0.506,0.222,3,94,0.792
C03266,2025-08-20,35-44,03,high,corporate_gifter_seasonal,1618.8,181.98,0.228,0.319,0.573,9,2,0.779
C03267,2024-12-19,35-44,17,mid,casual_long_tail,2741.88,62.54,0.643,0.594,0.482,5,5,0.515
C03268,2024-07-24,18-24,53,low,weekend_browser_bargain,2545.81,37.71,0.823,0.789,0.085,6,3,0.382
C03269,2025-12-10,45-54,77,low,lapsed_reactivatable,106.52,27.47,0.209,0.48,0.287,2,148,0.422
C03270,2025-03-15,35-44,77,low,family_bulk_weekly,10357.4,142.67,1.334,0.52,0.131,3,5,0.837
C03271,2026-03-31,55+,01,high,new_digital_native,89.3,45.02,0.609,0.368,0.432,7,13,0.396
C03272,2025-03-05,25-34,78,low,weekend_browser_bargain,1393.79,34.37,0.761,0.878,0.102,3,3,0.573
C03273,2025-06-30,25-34,78,low,casual_long_tail,1448.16,52.6,0.589,0.383,0.327,7,1,0.522
C03274,2026-04-21,45-54,03,high,new_digital_native,101.98,49.61,2.0,0.499,0.418,3,1,0.4
C03275,2024-11-16,35-44,78,low,casual_long_tail,2615.71,62.23,0.576,0.336,0.487,2,5,0.653
C03276,2025-05-15,18-24,53,low,weekend_browser_bargain,1391.96,35.86,0.796,0.716,0.146,4,2,0.624
C03277,2024-12-11,35-44,52,low,casual_long_tail,1689.8,41.29,0.576,0.563,0.451,6,5,0.515
C03278,2024-06-12,18-24,76,low,weekend_browser_bargain,4951.52,59.49,0.772,0.69,0.0,6,0,0.377
C03279,2025-07-11,55+,52,low,family_bulk_weekly,4097.09,108.33,1.052,0.576,0.267,8,5,0.653
C03280,2025-05-03,45-54,02,high,weekday_luxury_regular,21170.34,178.84,2.8,0.248,0.754,10,6,0.658
C03281,2025-11-14,45-54,17,mid,family_bulk_weekly,2058.09,83.31,1.094,0.581,0.434,2,1,0.504
C03282,2025-12-17,55+,52,low,casual_long_tail,391.92,42.76,0.606,0.398,0.365,1,4,0.396
C03283,2025-04-05,25-34,54,low,weekend_browser_bargain,1213.74,25.46,0.877,0.717,0.068,2,2,0.325
C03284,2026-03-31,35-44,54,low,new_digital_native,42.77,42.96,0.304,0.437,0.6,5,9,0.494
C03285,2025-02-23,18-24,54,low,weekend_browser_bargain,2525.93,37.75,0.941,0.746,0.032,2,2,0.122
C03286,2025-02-25,18-24,53,low,weekend_browser_bargain,1514.46,39.08,0.664,0.727,0.084,1,4,0.531
C03287,2025-08-23,18-24,52,low,weekend_browser_bargain,1364.52,37.81,0.922,0.795,0.0,7,5,0.296
C03288,2024-11-23,45-54,11,high,weekday_luxury_regular,49378.58,261.56,2.537,0.198,0.927,7,2,0.618
C03289,2025-04-23,45-54,15,mid,casual_long_tail,1521.13,56.84,0.595,0.356,0.399,1,1,0.323
C03290,2024-06-13,18-24,77,low,weekend_browser_bargain,1845.75,28.55,0.814,0.816,0.19,3,5,0.414
C03291,2024-11-03,35-44,11,high,lapsed_reactivatable,711.78,60.16,0.144,0.522,0.633,1,135,0.232
C03292,2025-06-16,18-24,77,low,weekend_browser_bargain,1046.46,43.74,0.518,0.833,0.091,2,3,0.883
C03293,2026-03-03,25-34,23,mid,lapsed_reactivatable,62.43,57.85,0.137,0.449,0.397,3,122,0.291
C03294,2025-11-08,25-34,11,high,casual_long_tail,715.78,49.7,0.59,0.282,0.308,6,1,0.466
C03295,2026-01-31,45-54,54,low,family_bulk_weekly,1080.01,79.36,1.195,0.523,0.316,8,6,0.749
C03296,2025-06-30,35-44,03,high,weekday_luxury_regular,19035.7,161.5,2.428,0.0,0.823,3,2,0.428
C03297,2024-08-11,45-54,11,high,family_bulk_weekly,10625.49,122.22,1.253,0.632,0.319,2,3,0.435
C03298,2024-10-06,25-34,76,low,family_bulk_weekly,9777.23,121.93,1.266,0.501,0.14,5,4,0.526
C03299,2026-03-05,35-44,03,high,weekday_luxury_regular,2114.87,125.35,2.571,0.054,0.927,8,2,0.405
C03300,2025-07-11,18-24,53,low,casual_long_tail,1183.26,52.24,0.685,0.734,0.345,5,0,0.554
C03301,2026-04-11,18-24,01,high,new_digital_native,32.54,29.7,0.583,0.621,0.455,6,16,0.391
C03302,2026-01-13,25-34,03,high,family_bulk_weekly,2209.64,92.92,1.54,0.633,0.278,3,3,0.444
C03303,2025-09-27,55+,01,high,weekday_luxury_regular,13569.41,215.83,2.423,0.146,0.865,7,6,0.926
C03304,2026-03-30,55+,02,high,new_digital_native,76.18,40.26,0.583,0.342,0.488,5,21,0.894
C03305,2026-03-26,25-34,02,high,new_digital_native,29.05,28.72,0.25,0.437,0.391,3,19,0.615
C03306,2025-08-01,45-54,77,low,lapsed_reactivatable,459.32,66.84,0.185,0.598,0.347,5,160,0.539
C03307,2025-05-05,35-44,11,high,casual_long_tail,1138.72,34.59,0.615,0.534,0.447,3,3,0.742
C03308,2025-12-06,18-24,52,low,weekend_browser_bargain,526.55,34.11,0.964,0.913,0.128,3,1,0.52
C03309,2024-11-25,25-34,77,low,weekend_browser_bargain,2208.44,31.67,0.885,0.988,0.156,4,5,0.455
C03310,2025-11-15,25-34,02,high,casual_long_tail,893.88,42.02,0.792,0.59,0.445,7,6,0.518
C03311,2025-05-26,25-34,77,low,weekend_browser_bargain,1693.04,41.82,0.97,0.872,0.0,3,1,0.313
C03312,2024-09-19,25-34,54,low,weekend_browser_bargain,2441.94,35.49,0.783,0.809,0.004,4,0,0.185
C03313,2024-09-26,35-44,15,mid,family_bulk_weekly,9792.51,110.52,1.073,0.585,0.329,1,2,0.628
C03314,2025-05-25,55+,10,high,weekday_luxury_regular,19013.84,156.99,2.502,0.182,0.748,6,3,0.443
C03315,2026-04-16,35-44,17,mid,new_digital_native,41.28,41.65,1.0,0.504,0.379,5,27,0.72
C03316,2024-05-09,35-44,53,low,casual_long_tail,2177.68,46.77,0.529,0.532,0.259,6,3,0.3
C03317,2026-03-02,35-44,24,mid,family_bulk_weekly,1074.83,91.23,1.481,0.379,0.246,3,5,0.611
C03318,2026-01-27,25-34,15,mid,lapsed_reactivatable,55.17,56.04,0.081,0.528,0.33,4,88,0.836
C03319,2025-10-30,35-44,02,high,lapsed_reactivatable,87.67,39.46,0.08,0.356,0.222,5,86,0.555
C03320,2025-06-09,45-54,11,high,weekday_luxury_regular,24354.93,168.19,2.686,0.092,0.847,6,5,0.346
C03321,2026-04-21,45-54,77,low,new_digital_native,30.84,33.46,1.0,0.367,0.309,8,18,0.573
C03322,2024-05-24,35-44,78,low,family_bulk_weekly,13690.71,134.35,1.182,0.464,0.085,7,2,0.507
C03323,2024-08-08,25-34,76,low,weekend_browser_bargain,3710.74,44.23,0.888,0.708,0.082,1,2,0.366
C03324,2026-04-06,25-34,23,mid,new_digital_native,73.27,31.69,0.824,0.305,0.312,8,15,0.864
C03325,2024-11-05,55+,03,high,weekday_luxury_regular,22552.59,107.01,2.543,0.152,0.687,7,1,0.549
C03326,2024-07-08,25-34,16,mid,lapsed_reactivatable,764.87,51.97,0.139,0.495,0.502,1,88,0.378
C03327,2025-05-04,18-24,11,high,family_bulk_weekly,6912.62,128.99,1.206,0.488,0.355,3,1,0.661
C03328,2024-06-10,45-54,03,high,corporate_gifter_seasonal,6058.55,204.15,0.287,0.275,0.544,5,0,0.637
C03329,2024-12-22,35-44,76,low,lapsed_reactivatable,387.77,63.49,0.086,0.303,0.396,6,158,0.587
C03330,2024-06-27,45-54,10,high,weekday_luxury_regular,52357.4,274.73,2.6,0.081,0.817,5,2,0.797
C03331,2026-04-15,35-44,11,high,new_digital_native,54.66,64.65,0.875,0.455,0.493,6,26,0.478
C03332,2026-04-12,55+,16,mid,new_digital_native,36.66,38.81,0.636,0.46,0.486,2,21,0.33
C03333,2026-04-16,45-54,16,mid,new_digital_native,165.22,86.19,2.0,0.343,0.522,4,4,0.469
C03334,2025-04-04,45-54,16,mid,family_bulk_weekly,7972.09,98.12,1.294,0.532,0.285,3,2,0.478
C03335,2025-04-24,45-54,02,high,weekday_luxury_regular,25863.55,211.69,2.25,0.207,0.744,7,4,0.538
C03336,2024-05-07,55+,10,high,weekday_luxury_regular,31214.38,126.99,2.542,0.093,0.944,8,3,0.516
C03337,2026-03-15,25-34,78,low,weekend_browser_bargain,135.06,39.45,0.538,0.813,0.0,3,4,0.462
C03338,2024-07-30,25-34,03,high,corporate_gifter_seasonal,5447.89,243.19,0.21,0.262,0.832,7,6,0.893
C03339,2025-07-23,18-24,01,high,lapsed_reactivatable,324.28,79.36,0.128,0.442,0.352,2,73,0.491
C03340,2024-10-22,25-34,54,low,family_bulk_weekly,9081.99,88.54,1.137,0.549,0.429,4,3,0.699
C03341,2025-03-31,25-34,53,low,lapsed_reactivatable,365.01,48.63,0.144,0.443,0.327,1,145,0.858
C03342,2024-10-23,25-34,77,low,casual_long_tail,2501.45,48.13,0.717,0.489,0.563,2,6,0.205
C03343,2024-08-06,18-24,76,low,weekend_browser_bargain,2502.04,35.52,0.851,0.762,0.247,6,3,0.376
C03344,2026-03-27,35-44,78,low,new_digital_native,136.69,65.6,0.519,0.488,0.416,5,6,0.507
C03345,2025-07-31,25-34,76,low,weekend_browser_bargain,914.55,28.82,0.737,0.855,0.26,4,4,0.525
C03346,2025-10-26,55+,76,low,family_bulk_weekly,2583.7,96.94,1.056,0.566,0.298,6,5,0.284
C03347,2025-10-27,35-44,54,low,family_bulk_weekly,2830.27,119.06,0.944,0.43,0.197,4,6,0.805
C03348,2024-08-29,35-44,02,high,weekday_luxury_regular,52107.16,215.2,2.465,0.084,0.847,9,1,0.407
C03349,2024-12-26,45-54,53,low,lapsed_reactivatable,751.54,68.86,0.159,0.627,0.328,4,71,0.267
C03350,2024-08-28,18-24,01,high,casual_long_tail,2292.14,44.55,0.638,0.425,0.643,4,3,0.366
C03351,2024-10-27,25-34,53,low,weekend_browser_bargain,1976.21,36.36,0.683,0.763,0.0,2,0,0.389
C03352,2026-01-22,55+,11,high,family_bulk_weekly,1658.36,96.44,1.385,0.657,0.406,4,2,0.593
C03353,2024-09-16,25-34,16,mid,casual_long_tail,2782.78,52.51,0.611,0.507,0.388,2,4,0.455
C03354,2024-11-11,18-24,16,mid,casual_long_tail,2714.16,53.81,0.742,0.513,0.356,4,5,0.169
C03355,2026-04-19,18-24,10,high,new_digital_native,117.38,49.09,2.0,0.555,0.267,4,25,0.466
C03356,2025-12-04,45-54,03,high,weekday_luxury_regular,11616.84,224.94,2.6,0.186,0.716,6,1,0.481
C03357,2025-04-11,35-44,11,high,lapsed_reactivatable,293.84,73.6,0.074,0.4,0.354,7,161,0.549
C03358,2024-08-22,35-44,78,low,family_bulk_weekly,7272.8,75.79,1.287,0.372,0.408,5,1,0.2
C03359,2025-12-26,35-44,02,high,casual_long_tail,651.03,58.19,0.712,0.554,0.498,2,0,0.598
C03360,2026-01-18,18-24,53,low,weekend_browser_bargain,394.3,44.77,0.589,0.668,0.099,5,4,0.552
C03361,2025-12-11,18-24,16,mid,lapsed_reactivatable,167.69,76.22,0.105,0.563,0.209,7,145,0.83
C03362,2024-09-19,25-34,10,high,corporate_gifter_seasonal,4348.92,176.46,0.301,0.345,0.776,6,0,0.56
C03363,2025-06-30,45-54,01,high,corporate_gifter_seasonal,2477.92,283.46,0.236,0.269,0.614,6,1,0.825
C03364,2026-04-16,25-34,24,mid,new_digital_native,88.84,40.6,2.0,0.396,0.52,1,4,0.552
C03365,2026-04-13,55+,52,low,new_digital_native,60.8,33.11,1.4,0.489,0.468,8,21,0.353
C03366,2026-04-18,35-44,53,low,new_digital_native,114.23,53.82,2.0,0.393,0.404,3,29,0.227
C03367,2024-06-19,25-34,53,low,casual_long_tail,3024.07,72.46,0.406,0.441,0.368,4,4,0.158
C03368,2026-04-23,35-44,54,low,new_digital_native,82.68,37.14,2.0,0.38,0.364,6,6,0.661
C03369,2024-10-12,25-34,11,high,family_bulk_weekly,5253.12,70.99,0.941,0.479,0.256,2,2,0.571
C03370,2025-11-12,35-44,53,low,casual_long_tail,741.0,38.68,0.821,0.435,0.396,5,5,0.507
C03371,2026-03-17,35-44,16,mid,family_bulk_weekly,1137.87,167.8,1.324,0.574,0.392,2,1,0.449
C03372,2025-02-13,35-44,52,low,casual_long_tail,1139.2,38.43,0.581,0.406,0.415,4,0,0.526
C03373,2026-01-01,25-34,54,low,weekend_browser_bargain,272.92,34.44,0.688,0.689,0.06,4,6,0.753
C03374,2025-04-27,25-34,17,mid,family_bulk_weekly,7298.26,130.2,1.125,0.631,0.447,3,1,0.581
C03375,2026-01-03,35-44,77,low,casual_long_tail,637.44,43.69,0.827,0.437,0.365,5,3,0.288
C03376,2025-03-20,35-44,11,high,weekday_luxury_regular,26802.84,168.55,2.632,0.101,0.923,7,3,0.651
C03377,2026-04-02,55+,11,high,new_digital_native,27.71,13.32,0.667,0.312,0.516,4,0,0.791
C03378,2025-04-28,25-34,54,low,lapsed_reactivatable,419.75,79.42,0.097,0.467,0.398,1,62,0.542
C03379,2025-11-26,18-24,53,low,lapsed_reactivatable,68.41,63.29,0.047,0.529,0.293,6,121,0.794
C03380,2026-02-06,18-24,23,mid,casual_long_tail,317.41,46.94,0.645,0.45,0.355,4,6,0.803
C03381,2024-09-09,35-44,15,mid,casual_long_tail,1670.79,44.75,0.462,0.381,0.429,6,5,0.461
C03382,2024-08-25,45-54,11,high,weekday_luxury_regular,41032.35,175.4,2.46,0.16,0.833,6,2,0.698
C03383,2026-03-12,35-44,03,high,lapsed_reactivatable,207.35,67.13,0.5,0.26,0.264,7,80,0.289
C03384,2026-04-04,25-34,76,low,new_digital_native,76.0,36.32,0.737,0.471,0.361,6,18,0.43
C03385,2024-12-05,35-44,10,high,corporate_gifter_seasonal,2512.0,209.16,0.153,0.266,0.777,7,4,0.716
C03386,2025-01-09,25-34,03,high,corporate_gifter_seasonal,3671.75,278.17,0.179,0.343,0.706,7,0,0.378
C03387,2026-03-25,18-24,76,low,new_digital_native,47.45,50.51,0.241,0.516,0.488,4,19,0.764
C03388,2026-03-31,18-24,17,mid,new_digital_native,60.88,62.63,0.304,0.432,0.295,4,20,0.539
C03389,2025-07-24,55+,02,high,casual_long_tail,652.52,43.03,0.385,0.486,0.284,5,4,0.38
C03390,2026-04-11,18-24,76,low,new_digital_native,29.9,32.14,0.583,0.351,0.258,3,7,0.384
C03391,2025-07-29,45-54,24,mid,lapsed_reactivatable,486.88,57.61,0.209,0.629,0.378,5,65,0.678
C03392,2025-08-04,35-44,03,high,weekday_luxury_regular,12399.33,146.98,2.672,0.138,0.93,9,5,0.571
C03393,2024-10-07,25-34,24,mid,casual_long_tail,2902.93,44.79,0.746,0.57,0.399,4,1,0.475
C03394,2025-03-29,55+,01,high,weekday_luxury_regular,31979.18,222.89,2.549,0.18,0.903,3,3,0.729
C03395,2024-12-06,55+,77,low,family_bulk_weekly,6155.96,71.19,1.099,0.5,0.28,4,3,0.618
C03396,2025-06-11,35-44,16,mid,casual_long_tail,1646.16,52.97,0.642,0.637,0.559,2,2,0.75
C03397,2024-07-14,25-34,77,low,weekend_browser_bargain,3190.62,35.45,1.015,0.736,0.091,3,0,0.646
C03398,2025-09-28,45-54,15,mid,family_bulk_weekly,2174.63,71.85,1.014,0.562,0.114,10,3,0.708
C03399,2025-06-06,18-24,53,low,weekend_browser_bargain,2092.27,44.89,0.938,0.752,0.063,3,5,0.642
C03400,2025-07-01,25-34,10,high,casual_long_tail,650.03,33.49,0.497,0.482,0.388,2,4,0.893
C03401,2026-02-14,35-44,52,low,casual_long_tail,398.35,33.7,1.132,0.475,0.315,6,3,0.536
C03402,2024-11-28,18-24,03,high,corporate_gifter_seasonal,4409.56,227.04,0.274,0.307,0.677,8,1,0.684
C03403,2025-08-03,25-34,77,low,weekend_browser_bargain,694.72,28.21,0.665,0.734,0.0,4,3,0.442
C03404,2025-06-29,25-34,53,low,weekend_browser_bargain,1176.29,34.26,0.94,0.701,0.113,3,1,0.533
C03405,2025-02-28,55+,16,mid,family_bulk_weekly,9603.84,112.97,1.236,0.563,0.194,3,1,0.636
C03406,2025-04-23,35-44,24,mid,family_bulk_weekly,5876.27,81.97,1.285,0.486,0.369,6,1,0.342
C03407,2024-09-14,25-34,52,low,weekend_browser_bargain,1449.23,28.72,0.693,0.851,0.253,2,1,0.422
C03408,2024-05-20,25-34,01,high,lapsed_reactivatable,449.94,43.06,0.1,0.607,0.377,4,106,0.558
C03409,2026-03-27,35-44,03,high,new_digital_native,75.05,34.65,0.519,0.429,0.302,1,28,0.528
C03410,2025-11-26,35-44,11,high,casual_long_tail,633.03,64.29,0.473,0.396,0.417,2,5,0.35
C03411,2025-06-27,45-54,03,high,corporate_gifter_seasonal,4223.18,315.99,0.303,0.34,0.686,8,6,0.708
C03412,2025-12-16,45-54,02,high,family_bulk_weekly,2611.95,133.22,1.094,0.539,0.25,2,2,0.283
C03413,2026-03-26,45-54,16,mid,new_digital_native,42.64,43.33,0.25,0.473,0.191,4,21,0.264
C03414,2024-07-10,18-24,77,low,weekend_browser_bargain,3321.99,42.78,0.837,0.574,0.0,2,0,0.421
C03415,2024-06-28,25-34,24,mid,family_bulk_weekly,11644.81,105.13,1.16,0.705,0.197,7,3,0.513
C03416,2026-04-13,18-24,77,low,new_digital_native,37.21,35.26,0.7,0.469,0.669,9,16,0.354
C03417,2025-05-07,18-24,53,low,casual_long_tail,1298.73,49.03,0.479,0.445,0.254,3,0,0.581
C03418,2026-03-11,45-54,11,high,weekday_luxury_regular,1420.49,115.41,1.953,0.255,0.872,11,1,0.552
C03419,2025-07-27,18-24,54,low,weekend_browser_bargain,1041.27,32.36,0.881,0.872,0.198,4,6,0.442
C03420,2026-02-27,55+,11,high,family_bulk_weekly,823.68,96.76,1.018,0.562,0.246,3,4,0.241
C03421,2024-12-29,55+,03,high,weekday_luxury_regular,24662.94,154.98,2.494,0.097,0.922,3,2,0.463
C03422,2025-07-21,18-24,76,low,weekend_browser_bargain,521.92,17.01,0.736,0.822,0.04,3,5,0.362
C03423,2024-09-01,18-24,03,high,family_bulk_weekly,9545.45,78.55,1.297,0.523,0.31,4,1,0.274
C03424,2026-04-17,35-44,54,low,new_digital_native,123.28,51.4,2.0,0.403,0.316,3,21,0.547
C03425,2024-10-13,25-34,02,high,casual_long_tail,3419.52,67.97,0.603,0.582,0.469,5,6,0.212
C03426,2024-11-25,35-44,01,high,weekday_luxury_regular,36678.92,180.49,2.846,0.073,0.875,12,0,0.392
C03427,2024-05-05,25-34,78,low,weekend_browser_bargain,3303.03,33.95,0.946,0.825,0.17,4,2,0.236
C03428,2024-11-17,25-34,52,low,weekend_browser_bargain,2082.66,34.55,0.764,0.852,0.141,1,4,0.428
C03429,2025-09-26,45-54,54,low,family_bulk_weekly,3328.33,90.26,1.239,0.567,0.116,5,6,0.557
C03430,2026-04-15,35-44,76,low,new_digital_native,56.95,37.67,1.75,0.459,0.219,4,10,0.268
C03431,2025-02-13,18-24,52,low,weekend_browser_bargain,1480.86,27.15,0.871,0.776,0.001,5,6,0.572
C03432,2024-08-01,25-34,54,low,weekend_browser_bargain,1619.06,30.91,0.611,0.72,0.136,6,0,0.503
C03433,2024-10-01,55+,01,high,corporate_gifter_seasonal,9470.96,254.2,0.443,0.277,0.671,5,2,0.504
C03434,2024-10-01,45-54,77,low,lapsed_reactivatable,1263.88,83.62,0.197,0.535,0.408,5,67,0.391
C03435,2026-04-13,25-34,52,low,new_digital_native,82.95,47.28,1.4,0.445,0.262,6,11,0.752
C03436,2026-04-23,18-24,10,high,new_digital_native,75.98,38.92,2.0,0.54,0.456,3,17,0.485
C03437,2024-12-17,55+,01,high,weekday_luxury_regular,21136.53,117.48,2.518,0.056,0.848,4,1,0.682
C03438,2025-09-24,45-54,11,high,weekday_luxury_regular,24196.23,289.0,2.687,0.11,0.825,6,2,0.634
C03439,2025-04-17,25-34,76,low,family_bulk_weekly,4247.86,87.92,0.981,0.599,0.159,3,3,0.901
C03440,2026-02-01,25-34,52,low,weekend_browser_bargain,417.98,29.2,1.383,0.825,0.166,2,1,0.375
C03441,2024-09-13,18-24,52,low,weekend_browser_bargain,2921.98,39.02,0.799,0.694,0.107,4,1,0.422
C03442,2026-04-20,25-34,01,high,new_digital_native,68.26,33.21,2.0,0.527,0.484,7,22,0.385
C03443,2025-03-13,35-44,03,high,corporate_gifter_seasonal,3815.04,209.64,0.328,0.395,0.841,8,3,0.745
C03444,2026-03-13,25-34,17,mid,lapsed_reactivatable,45.13,46.4,0.171,0.537,0.371,3,132,0.467
C03445,2024-07-03,35-44,15,mid,family_bulk_weekly,7876.83,65.4,1.264,0.502,0.264,4,1,0.418
C03446,2024-12-01,55+,52,low,family_bulk_weekly,12077.48,132.91,1.144,0.691,0.16,3,3,0.392
C03447,2024-10-05,18-24,52,low,weekend_browser_bargain,2339.68,43.5,0.731,0.679,0.135,6,3,0.604
C03448,2026-04-03,45-54,10,high,new_digital_native,41.92,41.47,0.35,0.493,0.531,8,18,0.741
C03449,2025-09-05,25-34,77,low,weekend_browser_bargain,631.95,20.84,0.943,0.877,0.177,2,2,0.726
C03450,2025-04-16,25-34,10,high,casual_long_tail,820.17,23.6,0.696,0.581,0.487,5,2,0.577
C03451,2026-04-08,18-24,24,mid,new_digital_native,35.56,37.66,0.467,0.434,0.405,2,7,0.192
C03452,2025-08-24,45-54,77,low,family_bulk_weekly,3390.95,92.14,1.099,0.447,0.142,4,1,0.327
C03453,2024-12-31,18-24,76,low,weekend_browser_bargain,2153.87,37.39,0.776,0.848,0.013,3,2,0.767
C03454,2025-02-04,18-24,78,low,family_bulk_weekly,2172.25,29.46,1.248,0.608,0.253,4,6,0.315
C03455,2026-04-06,18-24,23,mid,new_digital_native,80.69,43.18,0.824,0.616,0.355,5,2,0.097
C03456,2024-11-17,25-34,76,low,family_bulk_weekly,9157.08,104.79,1.153,0.492,0.131,6,0,0.452
C03457,2025-12-16,25-34,53,low,family_bulk_weekly,1553.19,78.16,1.094,0.558,0.274,6,3,0.629
